gender,age,membership_tier,province,customer_age_days,category,brand,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,promo_name,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,logistics_risk,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_30d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_60d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_90d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_180d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,hist_spend_sum_365d,discount_amount_ratio,category_payment,category_channel,province_payment,is_returned,dataset_split
Male,29,Silver,Chonburi,1599,Electronics,SoundMax,4.0,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,1,0,2,51,4,0.5,40.6,5,6,1,20-30,0.02,0,0,0.0,0.0,1,0,0.0,1980.0,1,0,0.0,1980.0,4,2,0.5,4455.0,4,2,0.5,4455.0,0.1,Electronics_Credit_Card,Electronics_TikTok,Chonburi_Credit_Card,0,full_feature_frame
Female,50,Platinum,Songkhla,1932,Fashion,UniStyle,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Credit_Card,2,290.0,0.2,0.0,0.2,116.0,464.0,3,0,8,-1,0,0.0,51.7,5,6,1,40-50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.2,Fashion_Credit_Card,Fashion_Mobile_App,Songkhla_Credit_Card,0,full_feature_frame
Male,32,Bronze,Nonthaburi,1799,Home_Appliance,HomePro,4.1,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Bank_Transfer,1,2200.0,0.05,0.0,0.05,110.0,2090.0,3,0,11,87,2,0.0,47.266666666666666,5,6,1,30-40,0.05,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,1140.0,2,0,0.0,3010.0,2,0,0.0,3010.0,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Nonthaburi_Bank_Transfer,0,full_feature_frame
Male,46,Silver,Chonburi,875,Home_Appliance,CookEasy,4.3,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Credit_Card,1,1500.0,0.1,0.0,0.1,150.0,1350.0,2,0,16,92,1,0.0,16.466666666666665,5,6,1,40-50,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4050.0,1,0,0.0,4050.0,0.1,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Chonburi_Credit_Card,0,full_feature_frame
Female,37,Platinum,Chonburi,1585,Electronics,BoomBox,3.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,COD,2,990.0,0.2,0.0,0.2,396.0,1584.0,2,1,17,12,5,0.6,40.13333333333333,5,6,1,30-40,0.05,3,3,1.0,4327.0,4,3,0.75,8807.0,5,3,0.6,9599.0,5,3,0.6,9599.0,5,3,0.6,9599.0,0.2,Electronics_COD,Electronics_TV_Show,Chonburi_COD,0,full_feature_frame
Female,22,Bronze,Phuket,2127,Fashion,UniStyle,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,COD,2,290.0,0.05,0.0,0.05,29.0,551.0,1,0,19,100,1,0.0,58.2,5,6,1,20-30,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,845.5,1,0,0.0,845.5,0.05,Fashion_COD,Fashion_Mobile_App,Phuket_COD,0,full_feature_frame
Female,23,Silver,Chonburi,1860,Supplement,VitaBoost,3.7,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Bank_Transfer,2,890.0,0.1,0.0,0.1,178.0,1602.0,2,0,0,46,3,0.0,49.333333333333336,5,0,0,20-30,0.0,0,0,0.0,0.0,2,0,0.0,4860.0,3,0,0.0,6651.0,3,0,0.0,6651.0,3,0,0.0,6651.0,0.1,Supplement_Bank_Transfer,Supplement_TV_Show,Chonburi_Bank_Transfer,0,full_feature_frame
Male,66,Bronze,Chonburi,696,Fashion,UniStyle,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Bank_Transfer,1,290.0,0.05,0.0,0.05,14.5,275.5,3,0,5,43,1,1.0,10.533333333333333,5,0,0,>50,0.0,0,0,0.0,0.0,1,1,1.0,332.5,1,1,1.0,332.5,1,1,1.0,332.5,1,1,1.0,332.5,0.05,Fashion_Bank_Transfer,Fashion_TV_Show,Chonburi_Bank_Transfer,1,full_feature_frame
Male,43,Bronze,Phuket,1291,Fashion,SilkTouch,3.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Credit_Card,1,2500.0,0.05,0.0,0.05,125.0,2375.0,1,0,5,92,1,0.0,30.366666666666667,5,0,0,40-50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,3325.0,1,0,0.0,3325.0,0.05,Fashion_Credit_Card,Fashion_Shopee,Phuket_Credit_Card,0,full_feature_frame
Female,53,Bronze,Khon Kaen,2068,Cosmetics,SunSafe,4.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Bank_Transfer,2,650.0,0.05,0.0,0.05,65.0,1235.0,2,0,7,7,5,0.6,56.266666666666666,5,0,0,>50,0.0,1,0,0.0,3960.0,1,0,0.0,3960.0,4,2,0.5,7342.0,5,3,0.6,8282.5,5,3,0.6,8282.5,0.05,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Khon Kaen_Bank_Transfer,0,full_feature_frame
Female,62,Bronze,Chiang Mai,2382,Supplement,OmegaPlus,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,1,750.0,0.05,0.0,0.05,37.5,712.5,3,0,8,14,5,0.4,66.73333333333333,5,0,0,>50,0.0,2,0,0.0,2241.0,3,1,0.3333333333333333,3932.0,4,1,0.25,5072.0,5,2,0.4,5454.5,5,2,0.4,5454.5,0.05,Supplement_COD,Supplement_TV_Show,Chiang Mai_COD,0,full_feature_frame
Female,51,Silver,Phuket,1322,Supplement,VitaBoost,3.7,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,COD,2,890.0,0.1,0.0,0.1,178.0,1602.0,3,0,10,108,2,0.0,31.4,5,0,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,3141.0,2,0,0.0,3141.0,0.1,Supplement_COD,Supplement_TikTok,Phuket_COD,0,full_feature_frame
Female,21,Bronze,Phuket,2253,Home_Appliance,CookEasy,4.3,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,2,1500.0,0.05,0.0,0.05,150.0,2850.0,1,0,12,8,3,0.0,62.43333333333333,5,0,0,20-30,0.02,1,0,0.0,1045.0,2,0,0.0,2935.5,3,0,0.0,5310.5,3,0,0.0,5310.5,3,0,0.0,5310.5,0.05,Home_Appliance_COD,Home_Appliance_Shopee,Phuket_COD,0,full_feature_frame
Female,67,Bronze,Bangkok,785,Home_Appliance,CookEasy,4.3,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,1,1500.0,0.05,0.0,0.05,75.0,1425.0,2,0,16,29,5,0.0,13.5,5,0,0,>50,0.01,1,0,0.0,630.0,1,0,0.0,630.0,2,0,0.0,2055.0,5,0,0.0,12385.5,5,0,0.0,12385.5,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_TikTok,Bangkok_Bank_Transfer,1,full_feature_frame
Female,18,Bronze,Remote_Area,1720,Cosmetics,SkinLab,4.2,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,COD,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,20,-1,0,0.0,44.666666666666664,5,0,0,<20,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Cosmetics_COD,Cosmetics_Shopee,Remote_Area_COD,0,full_feature_frame
Female,65,Bronze,Chiang Mai,1070,Home_Appliance,PureAir,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Bank_Transfer,1,4500.0,0.05,0.0,0.05,225.0,4275.0,1,0,22,121,2,0.0,23.0,5,0,0,>50,0.02,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1558.0,2,0,0.0,1558.0,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Chiang Mai_Bank_Transfer,0,full_feature_frame
Female,18,Bronze,Remote_Area,1720,Fashion,DenimCo,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,2,0,4,0,1,0.0,44.7,5,1,0,<20,0.0,1,0,0.0,2280.0,1,0,0.0,2280.0,1,0,0.0,2280.0,1,0,0.0,2280.0,1,0,0.0,2280.0,0.05,Fashion_COD,Fashion_Shopee,Remote_Area_COD,0,full_feature_frame
Female,30,Bronze,Remote_Area,1562,Cosmetics,AromaX,4.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,1,2800.0,0.05,0.0,0.05,140.0,2660.0,3,0,6,25,5,0.0,39.43333333333333,5,1,0,20-30,0.01,1,0,0.0,617.5,2,0,0.0,1757.5,4,0,0.0,9072.5,5,0,0.0,11352.5,5,0,0.0,11352.5,0.05,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Remote_Area_Bank_Transfer,0,full_feature_frame
Female,21,Bronze,Phuket,1945,Home_Appliance,CookEasy,4.3,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,Bank_Transfer,1,1500.0,0.05,0.0,0.05,75.0,1425.0,2,0,8,11,6,0.83,52.2,5,1,0,20-30,0.01,2,2,1.0,1377.5,4,4,1.0,3819.0,5,5,1.0,6099.0,6,5,0.8333333333333334,8139.0,6,5,0.8333333333333334,8139.0,0.05,Home_Appliance_Bank_Transfer,Home_Appliance_Shopee,Phuket_Bank_Transfer,1,full_feature_frame
Female,61,Silver,Bangkok,1704,Home_Appliance,BlendIt,3.9,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Bank_Transfer,1,1100.0,0.1,0.0,0.1,110.0,990.0,3,0,12,76,3,0.33,44.166666666666664,5,1,0,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,3960.0,3,1,0.3333333333333333,8560.0,3,1,0.3333333333333333,8560.0,0.1,Home_Appliance_Bank_Transfer,Home_Appliance_Mobile_App,Bangkok_Bank_Transfer,1,full_feature_frame
Female,29,Silver,Chonburi,2357,Home_Appliance,HomePro,4.1,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,Bank_Transfer,1,2200.0,0.1,0.0,0.1,220.0,1980.0,2,0,13,14,2,1.0,65.93333333333334,5,1,0,20-30,0.01,1,1,1.0,4250.0,1,1,1.0,4250.0,1,1,1.0,4250.0,2,2,1.0,6250.0,2,2,1.0,6250.0,0.1,Home_Appliance_Bank_Transfer,Home_Appliance_Shopee,Chonburi_Bank_Transfer,0,full_feature_frame
Other,29,Silver,Phuket,695,Fashion,DenimCo,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Credit_Card,1,890.0,0.1,0.0,0.1,89.0,801.0,3,0,18,15,4,0.0,10.533333333333333,5,1,0,20-30,0.0,1,0,0.0,2125.0,4,0,0.0,7660.0,4,0,0.0,7660.0,4,0,0.0,7660.0,4,0,0.0,7660.0,0.1,Fashion_Credit_Card,Fashion_TikTok,Phuket_Credit_Card,0,full_feature_frame
Male,44,Bronze,Songkhla,1349,Cosmetics,GlowUp,4.9,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,COD,1,450.0,0.05,0.0,0.05,22.5,427.5,3,0,18,4,3,0.0,32.333333333333336,5,1,0,40-50,0.05,1,0,0.0,3325.0,1,0,0.0,3325.0,3,0,0.0,7030.0,3,0,0.0,7030.0,3,0,0.0,7030.0,0.05,Cosmetics_COD,Cosmetics_TikTok,Songkhla_COD,0,full_feature_frame
Female,57,Gold,Khon Kaen,2249,Supplement,VitaBoost,3.7,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Bank_Transfer,1,890.0,0.15,0.0,0.15,133.5,756.5,3,0,23,23,2,0.0,62.333333333333336,5,1,0,>50,0.0,1,0,0.0,960.0,2,0,0.0,2235.0,2,0,0.0,2235.0,2,0,0.0,2235.0,2,0,0.0,2235.0,0.15,Supplement_Bank_Transfer,Supplement_TikTok,Khon Kaen_Bank_Transfer,1,full_feature_frame
Female,28,Bronze,Chiang Mai,586,Electronics,TimeX,4.7,FastShip,Express,1.5,0.01,No Promotion,,0.0,Mobile_App,COD,2,3500.0,0.05,0.0,0.05,350.0,6650.0,3,0,0,32,3,0.0,6.933333333333334,5,2,0,20-30,0.01,0,0,0.0,0.0,1,0,0.0,427.5,1,0,0.0,427.5,3,0,0.0,2756.0,3,0,0.0,2756.0,0.05,Electronics_COD,Electronics_Mobile_App,Chiang Mai_COD,0,full_feature_frame
Female,67,Platinum,Remote_Area,2454,Cosmetics,AromaX,4.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,2,2800.0,0.2,0.0,0.2,1120.0,4480.0,1,0,1,89,3,0.0,69.2,5,2,0,>50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,2800.0,3,0,0.0,6120.0,3,0,0.0,6120.0,0.2,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Remote_Area_Bank_Transfer,0,full_feature_frame
Male,27,Silver,Chiang Mai,1655,Electronics,SoundMax,4.0,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Bank_Transfer,2,1200.0,0.1,0.0,0.1,240.0,2160.0,1,0,7,37,1,0.0,42.56666666666667,5,2,0,20-30,0.01,0,0,0.0,0.0,1,0,0.0,3960.0,1,0,0.0,3960.0,1,0,0.0,3960.0,1,0,0.0,3960.0,0.1,Electronics_Bank_Transfer,Electronics_TV_Show,Chiang Mai_Bank_Transfer,0,full_feature_frame
Female,20,Bronze,Bangkok,1786,Fashion,DenimCo,4.2,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,1,890.0,0.05,0.0,0.05,44.5,845.5,3,0,9,21,4,1.0,46.93333333333333,5,2,0,<20,0.0,1,1,1.0,2660.0,1,1,1.0,2660.0,1,1,1.0,2660.0,4,4,1.0,5750.5,4,4,1.0,5750.5,0.05,Fashion_COD,Fashion_TV_Show,Bangkok_COD,1,full_feature_frame
Male,61,Gold,Nonthaburi,1063,Cosmetics,SunSafe,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Credit_Card,2,650.0,0.15,0.0,0.15,195.0,1105.0,1,0,12,23,2,0.0,22.833333333333332,5,2,0,>50,0.0,1,0,0.0,232.0,1,0,0.0,232.0,2,0,0.0,614.5,2,0,0.0,614.5,2,0,0.0,614.5,0.15,Cosmetics_Credit_Card,Cosmetics_Mobile_App,Nonthaburi_Credit_Card,0,full_feature_frame
Female,45,Silver,Bangkok,948,Electronics,SoundMax,4.0,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Bank_Transfer,2,1200.0,0.1,0.0,0.1,240.0,2160.0,3,0,19,41,1,0.0,19.0,5,2,0,40-50,0.05,0,0,0.0,0.0,1,0,0.0,1791.0,1,0,0.0,1791.0,1,0,0.0,1791.0,1,0,0.0,1791.0,0.1,Electronics_Bank_Transfer,Electronics_TV_Show,Bangkok_Bank_Transfer,0,full_feature_frame
Male,38,Gold,Remote_Area,2113,Cosmetics,SkinLab,4.2,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Bank_Transfer,2,1200.0,0.15,0.0,0.15,360.0,2040.0,2,0,23,32,2,1.0,57.833333333333336,5,2,0,30-40,0.05,0,0,0.0,0.0,2,2,1.0,1655.0,2,2,1.0,1655.0,2,2,1.0,1655.0,2,2,1.0,1655.0,0.15,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Remote_Area_Bank_Transfer,0,full_feature_frame
Male,61,Bronze,Phuket,1804,Cosmetics,SunSafe,4.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,2,650.0,0.05,0.0,0.05,65.0,1235.0,2,0,1,16,3,0.0,47.56666666666667,5,3,0,>50,0.0,2,0,0.0,3876.0,2,0,0.0,3876.0,2,0,0.0,3876.0,3,0,0.0,5966.0,3,0,0.0,5966.0,0.05,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Phuket_Bank_Transfer,0,full_feature_frame
Female,27,Silver,Nonthaburi,1062,Supplement,GlowDrink,4.3,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,COD,2,1200.0,0.1,0.0,0.1,240.0,2160.0,1,0,2,12,4,0.25,22.833333333333332,5,3,0,20-30,0.0,1,0,0.0,297.5,2,1,0.5,927.5,2,1,0.5,927.5,4,1,0.25,3799.5,4,1,0.25,3799.5,0.1,Supplement_COD,Supplement_Shopee,Nonthaburi_COD,0,full_feature_frame
Female,25,Bronze,Songkhla,2283,Supplement,GlowDrink,4.3,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Credit_Card,1,1200.0,0.05,0.0,0.05,60.0,1140.0,1,0,2,36,1,0.0,63.53333333333333,5,3,0,20-30,0.0,0,0,0.0,0.0,1,0,0.0,617.5,1,0,0.0,617.5,1,0,0.0,617.5,1,0,0.0,617.5,0.05,Supplement_Credit_Card,Supplement_Mobile_App,Songkhla_Credit_Card,1,full_feature_frame
Male,31,Bronze,Songkhla,2290,Home_Appliance,BlendIt,3.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,Mobile_App,Credit_Card,2,1100.0,0.05,0.0,0.05,110.0,2090.0,2,0,4,-1,0,0.0,63.766666666666666,5,3,0,30-40,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.05,Home_Appliance_Credit_Card,Home_Appliance_Mobile_App,Songkhla_Credit_Card,0,full_feature_frame
Male,67,Platinum,Khon Kaen,1266,Fashion,DenimCo,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Credit_Card,1,890.0,0.2,0.0,0.2,178.0,712.0,1,0,7,51,1,0.0,29.633333333333333,5,3,0,>50,0.0,0,0,0.0,0.0,1,0,0.0,2800.0,1,0,0.0,2800.0,1,0,0.0,2800.0,1,0,0.0,2800.0,0.2,Fashion_Credit_Card,Fashion_TikTok,Khon Kaen_Credit_Card,0,full_feature_frame
Female,52,Bronze,Khon Kaen,1559,Supplement,OmegaPlus,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,1,750.0,0.05,0.0,0.05,37.5,712.5,3,0,7,33,4,0.0,39.4,5,3,0,>50,0.0,0,0,0.0,0.0,4,0,0.0,8563.0,4,0,0.0,8563.0,4,0,0.0,8563.0,4,0,0.0,8563.0,0.05,Supplement_COD,Supplement_Shopee,Khon Kaen_COD,0,full_feature_frame
Female,18,Bronze,Remote_Area,1720,Fashion,RunFast,4.8,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Credit_Card,2,1990.0,0.05,0.0,0.05,199.0,3781.0,1,0,8,2,2,0.0,44.766666666666666,5,3,0,<20,0.0,2,0,0.0,3125.5,2,0,0.0,3125.5,2,0,0.0,3125.5,2,0,0.0,3125.5,2,0,0.0,3125.5,0.05,Fashion_Credit_Card,Fashion_TikTok,Remote_Area_Credit_Card,0,full_feature_frame
Male,27,Silver,Songkhla,1558,Home_Appliance,CookEasy,4.3,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,1,1500.0,0.1,0.0,0.1,150.0,1350.0,3,1,8,26,3,0.33,39.36666666666667,5,3,0,20-30,0.02,1,1,1.0,261.0,1,1,1.0,261.0,2,1,0.5,1611.0,3,1,0.3333333333333333,5611.0,3,1,0.3333333333333333,5611.0,0.1,Home_Appliance_Bank_Transfer,Home_Appliance_Shopee,Songkhla_Bank_Transfer,1,full_feature_frame
Female,62,Bronze,Chonburi,1676,Home_Appliance,BlendIt,3.9,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,COD,2,1100.0,0.05,0.0,0.05,110.0,2090.0,3,0,9,16,3,0.33,43.3,5,3,0,>50,0.05,1,0,0.0,2700.0,1,0,0.0,2700.0,2,0,0.0,4581.0,3,1,0.3333333333333333,9901.0,3,1,0.3333333333333333,9901.0,0.05,Home_Appliance_COD,Home_Appliance_TikTok,Chonburi_COD,1,full_feature_frame
Male,52,Bronze,Chiang Mai,1147,Electronics,TimeX,4.7,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,2,3500.0,0.05,0.0,0.05,350.0,6650.0,2,0,9,16,1,0.0,25.666666666666668,5,3,0,>50,0.02,1,0,0.0,1080.0,1,0,0.0,1080.0,1,0,0.0,1080.0,1,0,0.0,1080.0,1,0,0.0,1080.0,0.05,Electronics_Bank_Transfer,Electronics_Shopee,Chiang Mai_Bank_Transfer,0,full_feature_frame
Male,38,Gold,Remote_Area,2113,Supplement,VitaBoost,3.7,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Credit_Card,1,890.0,0.15,0.0,0.15,133.5,756.5,1,0,9,0,3,0.67,57.86666666666667,5,3,0,30-40,0.0,1,0,0.0,2040.0,3,2,0.6666666666666666,3695.0,3,2,0.6666666666666666,3695.0,3,2,0.6666666666666666,3695.0,3,2,0.6666666666666666,3695.0,0.15,Supplement_Credit_Card,Supplement_TikTok,Remote_Area_Credit_Card,1,full_feature_frame
Female,62,Bronze,Chonburi,1676,Fashion,UniStyle,4.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,2,290.0,0.05,0.0,0.05,29.0,551.0,3,0,16,0,4,0.5,43.3,5,3,0,>50,0.0,2,1,0.5,4790.0,2,1,0.5,4790.0,3,1,0.3333333333333333,6671.0,4,2,0.5,11991.0,4,2,0.5,11991.0,0.05,Fashion_COD,Fashion_TV_Show,Chonburi_COD,1,full_feature_frame
Male,67,Gold,Remote_Area,2145,Home_Appliance,PureAir,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,Credit_Card,1,4500.0,0.15,0.0,0.15,675.0,3825.0,2,0,17,23,3,0.0,58.93333333333333,5,3,0,>50,0.01,3,0,0.0,2761.5,3,0,0.0,2761.5,3,0,0.0,2761.5,3,0,0.0,2761.5,3,0,0.0,2761.5,0.15,Home_Appliance_Credit_Card,Home_Appliance_Shopee,Remote_Area_Credit_Card,0,full_feature_frame
Male,63,Bronze,Nonthaburi,1287,Cosmetics,SkinLab,4.2,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Bank_Transfer,2,1200.0,0.05,0.0,0.05,120.0,2280.0,1,0,20,55,3,0.67,30.333333333333332,5,3,0,>50,0.02,0,0,0.0,0.0,1,1,1.0,3420.0,1,1,1.0,3420.0,3,2,0.6666666666666666,5956.5,3,2,0.6666666666666666,5956.5,0.05,Cosmetics_Bank_Transfer,Cosmetics_Shopee,Nonthaburi_Bank_Transfer,0,full_feature_frame
Male,37,Silver,Chiang Mai,2502,Cosmetics,GlowUp,4.9,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,Credit_Card,1,450.0,0.1,0.0,0.1,45.0,405.0,1,1,21,17,4,0.0,70.83333333333333,5,3,0,30-40,0.02,1,0,0.0,2550.0,2,0,0.0,3900.0,4,0,0.0,6087.0,4,0,0.0,6087.0,4,0,0.0,6087.0,0.1,Cosmetics_Credit_Card,Cosmetics_Shopee,Chiang Mai_Credit_Card,0,full_feature_frame
Male,26,Silver,Nonthaburi,2283,Cosmetics,GlowUp,4.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Bank_Transfer,2,450.0,0.1,0.0,0.1,90.0,810.0,2,0,23,41,5,0.2,63.53333333333333,5,3,0,20-30,0.01,0,0,0.0,0.0,4,1,0.25,9306.0,5,1,0.2,11556.0,5,1,0.2,11556.0,5,1,0.2,11556.0,0.1,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Nonthaburi_Bank_Transfer,1,full_feature_frame
Female,42,Bronze,Songkhla,671,Home_Appliance,BlendIt,3.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,1,1100.0,0.05,0.0,0.05,55.0,1045.0,1,0,2,63,4,0.0,9.833333333333334,5,4,0,40-50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,3,0,0.0,4161.0,4,0,0.0,5586.0,4,0,0.0,5586.0,0.05,Home_Appliance_COD,Home_Appliance_TV_Show,Songkhla_COD,1,full_feature_frame
Female,61,Bronze,Khon Kaen,1148,Home_Appliance,HomePro,4.1,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,2,2200.0,0.05,0.0,0.05,220.0,4180.0,2,0,3,57,1,0.0,25.733333333333334,5,4,0,>50,0.02,0,0,0.0,0.0,1,0,0.0,2090.0,1,0,0.0,2090.0,1,0,0.0,2090.0,1,0,0.0,2090.0,0.05,Home_Appliance_COD,Home_Appliance_Shopee,Khon Kaen_COD,0,full_feature_frame
Female,58,Bronze,Khon Kaen,1684,Cosmetics,SunSafe,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,COD,1,650.0,0.05,0.0,0.05,32.5,617.5,2,0,4,9,3,0.0,43.6,5,4,0,>50,0.0,1,0,0.0,2520.0,1,0,0.0,2520.0,2,0,0.0,4800.0,3,0,0.0,5075.5,3,0,0.0,5075.5,0.05,Cosmetics_COD,Cosmetics_TV_Show,Khon Kaen_COD,1,full_feature_frame
Female,59,Bronze,Songkhla,1562,Electronics,ShieldCase,4.4,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,Bank_Transfer,1,350.0,0.05,0.0,0.05,17.5,332.5,2,0,7,36,6,0.33,39.53333333333333,5,4,0,>50,0.0,0,0,0.0,0.0,3,1,0.3333333333333333,5321.0,4,1,0.25,6556.0,6,2,0.3333333333333333,10117.0,6,2,0.3333333333333333,10117.0,0.05,Electronics_Bank_Transfer,Electronics_Shopee,Songkhla_Bank_Transfer,0,full_feature_frame
Other,40,Bronze,Songkhla,1563,Fashion,RunFast,4.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,1,1990.0,0.05,0.0,0.05,99.5,1890.5,3,0,8,54,4,1.0,39.56666666666667,5,4,0,30-40,0.0,0,0,0.0,0.0,1,1,1.0,2850.0,3,3,1.0,4835.5,4,4,1.0,7115.5,4,4,1.0,7115.5,0.05,Fashion_Bank_Transfer,Fashion_Shopee,Songkhla_Bank_Transfer,1,full_feature_frame
